0.9993703914659059,1960
0.9993670288335743,1961
0.9993619666013935,1962
0.9993542957175038,1963
0.9993520748562763,1964
0.9993488822194653,1965
0.999345969194486,1966
0.9993412566466273,1967
0.9993376333791718,1968
0.99933221631342,1969
0.9993274021190905,1970
0.9993190454745395,1971
0.999310409163046,1972
0.9993019790060292,1973
0.9992958116792484,1974
0.9992889171727433,1975
0.9992818906353439,1976
0.9992714981964345,1977
0.9992622857939725,1978
0.9992523459492064,1979
0.999244195616071,1980
0.9992364770144346,1981
0.9992278315818678,1982
0.9992181973588,1983
0.9992110868729451,1984
0.9992032798085687,1985
0.9991948125595458,1986
0.999187474666966,1987
0.9991768141295655,1988
0.9991660706753003,1989
0.9991599809423698,1990
0.9991501692429047,1991
0.9991396742776308,1992
0.9991277934795418,1993
0.9991116817538026,1994
0.9991562995051446,1995
0.9991374809149871,1996
0.9991213658448396,1997
0.999107545370956,1998
0.9990957036477509,1999
0.9990801906768415,2000
0.9990571859566799,2001
0.9990358056056985,2002
0.9990216588292695,2003
0.9990121038444204,2004
0.999001718217076,2005
0.9989707789580792,2006
0.9989507427453742,2007
0.9989449340936101,2008
0.9989421835680523,2009
0.998926079071484,2010
0.9988949218688722,2011
0.9988840449532113,2012
0.9988801047639689,2013
0.9988829462693735,2014
0.9988657334484132,2015
0.9988424528990201,2016
0.9988424126450554,2017
0.9988424126450554,2018
0.9988424126450554,2019
0.9988424126450554,2020
